ProductID,Clothes Type,Price,Selled Quantity,Overall Rating,sentiment_appearance,sentiment_delivery,sentiment_fabric_quality,sentiment_others,sentiment_packaging,sentiment_price,sentiment_service,sentiment_size_fit,text
142,Women's Shirt,89000,601,4.6,,,,,,,negative,,bán hàng như cái con ***. bán hàng *** như lợn. cho 3 cái cùng một màu. hôm nay lỡ nhờ người lấy hộ. chứ còn có ở nhà thì không thèm nhận hàng luôn. bán hàng giốt
142,Women's Shirt,89000,601,4.6,,,negative,,,,,neutral,"Mặc khá nóng. Form hơi ôm, đúng là có hiệu quả gom ngực, làm đứng form ngực đẹp, nhưng mà chất liệu cao su gây khó chịu. Mình cảm thấy hơi đau ngực sau khi sử dụng áo sau một ngày dài."
142,Women's Shirt,89000,601,4.6,,,negative,,,,,negative,"Không vừa vặn, thiết kế cúp ngực làm xấu form áo mặc ngoài, đai dày mặc nóng"
142,Women's Shirt,89000,601,4.6,,,neutral,,negative,,,negative,"đùa, áo cùng 1 size mà cái to cái bé, cái mỏng cái dày. 2 chất khác nhau hoàn toàn. không phù hợp vs giá tiền 1 chút nào. quá thất vọng. đóng gói thì sơ sài, như ***.."
142,Women's Shirt,89000,601,4.6,negative,,,,,neutral,,negative,"K đẹp như hình, nhưng chất liệu ổn so với giá.   Có 1 vấn đề mình nghĩ size không chuẩn, size 36 nhưng nhỏ tầm 32-34 thôi."
142,Women's Shirt,89000,601,4.6,,,neutral,,,,,negative,"đùa, áo cùng 1 size mà cái to cái bé, cái mỏng cái dày. 2 chất khác nhau hoàn toàn. không phù hợp vs giá tiền 1 chút nào. quá thất vọng"
142,Women's Shirt,89000,601,4.6,positive,,,,,,,neutral,"Áo đẹp, như hình, hơi mỏng, nâng ngực ít, tam chấp nhận"
142,Women's Shirt,89000,601,4.6,positive,,,,,,,negative,áo đẹp nhưng hơi chật so với size mình hay mặc. Giao hàng nhanh
142,Women's Shirt,89000,601,4.6,neutral,,,,,,,positive,"Áo y như hình mẫu, nâng ngực nhẹ, form vừa vặn"
142,Women's Shirt,89000,601,4.6,,negative,,,,,,,hàng đã bị mở trc khi giao cho khách.  k biết là vì sao. k hài lòng
142,Women's Shirt,89000,601,4.6,positive,,,,,,,,"sản phẩm giống hình, mẫu mã đẹp, chất lượng."
142,Women's Shirt,89000,601,4.6,,,,,,,,neutral,Chú ý zize nhỏ hơn size chuẩn.
142,Women's Shirt,89000,601,4.6,,,,neutral,,,,,Chất lượng sản phẩm áo bra chỉ tàm tạm
142,Women's Shirt,89000,601,4.6,,,,,,negative,,,giá quá đắt
142,Women's Shirt,89000,601,4.6,neutral,,positive,,,,,,"sp giống mẫu, co giãn tốt"
142,Women's Shirt,89000,601,4.6,neutral,,positive,,,,,,"sp giống hình, co giãn tốt"
142,Women's Shirt,89000,601,4.6,neutral,,positive,,,,,,"đầu mút nhô hơi cao, chất vải tốt, mịn"
142,Women's Shirt,89000,601,4.6,,,,neutral,,,,,chán ko biết nói sao luôn
142,Women's Shirt,89000,601,4.6,negative,,,,,,,,Áo k đẹp như mong đợi
142,Women's Shirt,89000,601,4.6,,,,,,,,negative,"mặc ko vừa,"
142,Women's Shirt,89000,601,4.6,,,,neutral,,,,,Chất
143,Women's Shirt,223000,3,1.0,,,,neutral,,negative,,,Chất lượng Kém. Không đáng bỏ tiền ra mua
144,Dress,249000,105,4.8,positive,,positive,,,,,,"Chất vải mịn, form đẹp nữa"
144,Dress,249000,105,4.8,positive,,positive,,,,,positive,"Chất đẹp, mặc rất vừa vặn"
144,Dress,249000,105,4.8,positive,,,,,,,,Kiểu dáng đẹp
144,Dress,249000,105,4.8,,,,neutral,,,,,Ok
144,Dress,249000,105,4.8,,,,neutral,,,,,Tạm ổn
144,Dress,249000,105,4.8,,,,neutral,,,,,Like
144,Dress,249000,105,4.8,,,,,negative,,,,"Kg có hộp nhu quảng cáo, chỉ đóng gói bao nylon"
144,Dress,249000,105,4.8,positive,,,neutral,,,,,"Kiểu dáng ok. Mặc vô sexy. Mà k biết khi nào giat mới hết ra màu, trừ 1*"
145,Dress,182600,2,4.0,negative,,,,,,,,"Vải và họa tiết màu sắc không giống như hình quảng cáo, chất lượng so với giá cao chưa tương xứng. Đã đề nghị shop và tiki cho được trả lại hàng. Hẹn lần khác vậy."
146,Women's Shirt,109000,54,4.6,,positive,,,,,,,rất rất hài lòng. nhất là cho xem hàng trước thanh toán.
146,Women's Shirt,109000,54,4.6,positive,,,,,,,,"mẫu y hình, giao đúng zai, mặc đẹp"
146,Women's Shirt,109000,54,4.6,positive,,positive,,,,,,"áo đẹp, chất vải dày dặn nhưng co dãn, thấm mồ hôi. vải trơn láng rất thích"
146,Women's Shirt,109000,54,4.6,positive,,positive,,,,,,"ok, áo may đẹp, vải thun dầy mát, mặc vào thấy rất hài lòng và có thư cảm ơn của shop nữa."
146,Women's Shirt,109000,54,4.6,,,,neutral,,,,,Doi dum em may do say nho hon
146,Women's Shirt,109000,54,4.6,,,,neutral,,,,,tốt
146,Women's Shirt,109000,54,4.6,positive,,,,,positive,,,Rẻ- đẹp
146,Women's Shirt,109000,54,4.6,positive,,,neutral,,neutral,,,Hàng ổn màu đẹp  giá hợp lý
146,Women's Shirt,109000,54,4.6,,,positive,,,,,,Tạm hài lòng. Vải dầy dặn màu cũng hài hoà. Tuy nhiên phần bao bàn tay hơi ngắn không thoải mái khi dùng bao bàn tay
146,Women's Shirt,109000,54,4.6,,,,,,,negative,,"Shop giao nhầm SIZE cho mình, liên lạc đổi lại mà chưa thấy Shop trả lời, mong Shop có trách nhiệm với Khách Hàng hơn. Cảm ơn ạ."
146,Women's Shirt,109000,54,4.6,,,,neutral,,,,,bình thường
146,Women's Shirt,109000,54,4.6,positive,,,,,,,,"đẹp, đúng mẫu"
146,Women's Shirt,109000,54,4.6,,,positive,,,,,,Chất liệu dày quá!
20,Women's Shirt,62000,33,5.0,positive,,,,,,positive,,Hàng đẹp nên mua nhé cả nhà. Hổ trợ nhiệt tình.
20,Women's Shirt,62000,33,5.0,positive,,,,,,,neutral,"Đúng mẫu, đúng size, màu sắc đẹp, còn được tặng túi giấy"
20,Women's Shirt,62000,33,5.0,positive,,positive,,,,,,"Áo cổ tròn của Goking đúng chất 100% cotton, mặc mát và thoải mái. Hình in cute dễ thương."
20,Women's Shirt,62000,33,5.0,neutral,,positive,,,,,,"sản phẩm tốt, vải mềm mịn và thấm hút tốt như quảng cáo. Nhược điểm là đường may còn chưa đẹp lắm như mong đợi."
20,Women's Shirt,62000,33,5.0,positive,,positive,,,positive,,,"Áo thun giá rẻ, vải mát, in đẹp."
20,Women's Shirt,62000,33,5.0,positive,,,,,positive,,,"áo đẹp lắm shop, giá rẻ hơn nữa mình sẽ mua nhiều,mua thử nhưng chất lượng khá ok."
147,Women's Pants,89000,45,4.8,neutral,,,,,,,positive,"Màu chuẩn chỉnh như hình, mặc lên form rất đẹp, lưng cao vừa qua rốn, độ dài vừa . Mình siêu siêu siêu hài lòng."
147,Women's Pants,89000,45,4.8,,,positive,,,,,,"Em nhận được hàng rồi ạ, kiểm tra sản phẩm đúng chất vải như shop quảng cáo. Rất xứng đáng được 5 sao shop nhé. Sắp tới em sẽ ủng hộ tiếp nhé!"
147,Women's Pants,89000,45,4.8,positive,,,,,,,,"quần lên dáng xinh lắm ý, dày dặn, dáng đẹp so với giá thì rất rẻ nếu bạn nào còn lăn tăn thì gạt đi nhé"
147,Women's Pants,89000,45,4.8,positive,,,,,,,,Hàng đẹp lắm luôn. Các bạn nên mua nhea
147,Women's Pants,89000,45,4.8,,positive,positive,,,,,,": ￼￼hàng về nhanh,sp ok ,nói chung đáng đồng tiền bát gạo,chất vải dày dặn,mn nên mua nhé"
147,Women's Pants,89000,45,4.8,positive,,,,,positive,,,"em mới nhận được hàng phải nói ưng hết sức, quần đẹp mà lại giá rẻ"
147,Women's Pants,89000,45,4.8,positive,positive,positive,,,,,,hàng đẹp lắm.. shop giao nhanh. chất vải khá xinh hợp giá tiền
147,Women's Pants,89000,45,4.8,,positive,,,,,positive,,sản phẩm giao đúng mẫu.. giao hàng siêu nhanh
147,Women's Pants,89000,45,4.8,positive,,positive,,,,,,"quần đẹp, vải dày dặn, mn nên mua"
147,Women's Pants,89000,45,4.8,neutral,,,,,,,negative,"Ko giống hình, quần ngắn, chật bụng, mình cao 1m58, 54kg, quần chỉ vừa chấm mắt cá chân"
147,Women's Pants,89000,45,4.8,,,,,,,negative,,shop giao nhầm size rộng quá ko mặc dc
148,Women's Shirt,299000,33,5.0,positive,,positive,,,,,,"Đẹp ,vải mềm mịn"
148,Women's Shirt,299000,33,5.0,,,,neutral,,,,,Mình hài lòng với sản phẩm!!!
148,Women's Shirt,299000,33,5.0,,,positive,,,,,,"mặc mát, vải nhẹ"
148,Women's Shirt,299000,33,5.0,,,,neutral,,,,,thích thì mua
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,Hàng dùng đc
149,Women's Shirt,69000,102,4.2,positive,positive,,,,,,,"áo khá ổn, đẹp, hơi mỏng nhưng không có chỉ thừa, giao nhanh, rất đáng mua nha mn"
149,Women's Shirt,69000,102,4.2,negative,,,,,,negative,,"áo bị dính dơ , shop giao hàng phải kiểm tra lại , giao bị dính dơ về sau mặt được"
149,Women's Shirt,69000,102,4.2,negative,,,,,,,,cổ áo may bị đùn không mặc được
149,Women's Shirt,69000,102,4.2,positive,,,,,,,,"vải đẹp 😘,phom đẹp shop dễ thương thật sự....lại còn được tặng nhỏ nữa"
149,Women's Shirt,69000,102,4.2,,,positive,,,neutral,,,"áo vừa giá tiền. Vải đẹp nhưng may hơi hỏng đẹp. phải may đẹp, bán giá cao hơn chút thì quá tốt"
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,Áo rất tệ mình nghĩ là!!! Không nên để sop này bán trên app Vì không mang lại niềm vui cho khách hàng
149,Women's Shirt,69000,102,4.2,,,,,,,negative,,"giao sai mẫu, không hài lòng."
149,Women's Shirt,69000,102,4.2,positive,,,,,,,,sản phẩm rất đẹp nka mọi người hihihihijijiji 😀😀😀😁😁😂😍😋😍☺🙂🥰😚😍
149,Women's Shirt,69000,102,4.2,,,,,,,negative,,mua 3 giao hàng 1...r im lặng luôn.. mình gửi bên tiki xử lý hoàn trả lại thì mất tích
149,Women's Shirt,69000,102,4.2,,,,,,neutral,,,"Sản phẩm rất ok với giá tiền. Mọi người nên mua nhé, sẽ ủng hộ shop lâu dài."
149,Women's Shirt,69000,102,4.2,,,,,,neutral,,,"Sản phẩm rất ok với giá tiền. Mọi người nên mua nhé, sẽ ủng hộ shop lâu dài"
149,Women's Shirt,69000,102,4.2,neutral,,,,,,,,"chất lương tốt ,y hình,shop tâm lý,giá hợp lý nhé mọi người oiiiiiiiiii"
149,Women's Shirt,69000,102,4.2,positive,,,,,positive,,,đẹp lắm nha giá rẻ nữa đáng đồng tiền lằm cảm ơn❤️❤️
149,Women's Shirt,69000,102,4.2,positive,,positive,,,,,,"Áo đẹp, chất mềm mịn, mặc rất thích."
149,Women's Shirt,69000,102,4.2,,,,,,,negative,,Đặt tay dài giao tay ngắn
149,Women's Shirt,69000,102,4.2,,,negative,,,,,,"Áo mỏng quá , mình nhìn hình thấy dày hơn"
149,Women's Shirt,69000,102,4.2,positive,,,,,,,,"Sản phẩm giao đúng mẫu, đẹp….sẽ ủng hộ shop"
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,nói chung là shop này ok lắm
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,ok ok ok ok ok ok ok .......
149,Women's Shirt,69000,102,4.2,negative,,,,,,,,*** đẹp
149,Women's Shirt,69000,102,4.2,positive,,positive,,,,,,vải đẹp
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,ok
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,yes
149,Women's Shirt,69000,102,4.2,,,,neutral,,,,,tốt
150,Women's Shirt,37400,3,5.0,,positive,positive,,positive,,,,"Shop ở Hà Nội giao tới Hồ Chí Minh nhưng khá nhanh, đóng gói rất cẩn thận. Áo mặc thoải mái, mát, rất ok luôn nha."
151,Women's Shirt,83000,5,5.0,positive,,positive,,,,,,Chất  liệu  vài đẹp  áo  mặc  đẹp
151,Women's Shirt,83000,5,5.0,positive,,,,,,,,áo đẹp chất lượng😍
152,Women's Shirt,404000,87,4.8,positive,positive,,,,,,," Sản phẩm siêu cấp đẹp. Vì ko độn nên mang rất thoải mái, vừa khít y chang shop mô tả. Giao hàng cũng cực kì nhanh. Mình tìm rất nhiều nơi rồi mà gần như chỉ cs shop này bán áo ko độn ko gọng dành cho... Xem thêm"
152,Women's Shirt,404000,87,4.8,positive,,positive,,,,,,"áo đẹp, chất liệu mềm mại, phù hợp với ác cháu học sinh cấp 2-3, sẽ ủng hộ shop nữa cảm ơn tiki"
152,Women's Shirt,404000,87,4.8,positive,,,,,,,,Hàng đẹp thích lắm
152,Women's Shirt,404000,87,4.8,,,positive,,,,,,Chất liệu tốt
152,Women's Shirt,404000,87,4.8,positive,,,,,,,,"sản phẩm đẹp, sẽ ủng hộ thêm"
152,Women's Shirt,404000,87,4.8,,,positive,,,,,,áo mặc thoải mái nha
152,Women's Shirt,404000,87,4.8,,,,neutral,,,,,Sản phẩm tốt
152,Women's Shirt,404000,87,4.8,,,,neutral,,,,,Ok
152,Women's Shirt,404000,87,4.8,,,,neutral,,,,,thích
152,Women's Shirt,404000,87,4.8,,,,neutral,,,,,hàng rata okla
152,Women's Shirt,404000,87,4.8,,,positive,,,,,positive,"Sản phẩm vừa vặn, ôm, mềm mại. Môi tội phiếu giảm giá không sử dụng được"
152,Women's Shirt,404000,87,4.8,positive,positive,positive,,,,,,"Áo đẹp như mô tả. Mặc thoải mái, giao hàng nhanh."
153,Dress,289000,27,3.5,,,,neutral,,,,,"Mình thiếu kinh nghiệm đặt hàng, quên không nhấn nút chọn màu! Mình tưởng sẽ nhận được màu như ảnh mẫu quảng cáo. Ai dè shop gửi ngay cho cái đầm màu đen!Buồn quá đi !"
154,Women's Shirt,38999,22,5.0,,,positive,,,,,,Chị mua 3 cái. Mặc êm và thoáng. Nhẹ.  Đc tặng thêm 1 quần gen. Chị cảm ơn shop
154,Women's Shirt,38999,22,5.0,,,,neutral,,,,,ok
154,Women's Shirt,38999,22,5.0,,,,,,neutral,,,"Áo với giá  này  tạm ổn  thôi,  không phải hàng thái Lan  nha mọi người"
155,Women's Pants,82000,128,4.7,positive,,,,,,,negative,Tôi vừa nhận hàng hôm qua 7 .2 .2020 nhưng bị chật mặt vào rất khó tôi đã gỡ tem vậy có đổi được kg? Size M giờ đổi L . Hàng đẹp lắm nếu được mua thêm cái nữa !
155,Women's Pants,82000,128,4.7,positive,,,,,neutral,,,hàng như hình. đẹp.  giá hợp lý. --------------------------
156,Women's Shirt,100000,3,1.0,,,,,,,negative,,"Hàng không đúng, áo tôi đặt màu đèn mà"
157,Dress,185000,93,4.5,positive,positive,,,,,,,"sản phẩm rất đẹp, xuất sắc. Giao hàng nhanh, nhân viên giao hàng  lịch sự"
157,Dress,185000,93,4.5,positive,positive,,,,,,,"sản phẩm đẹp, cực kì hài lòng. Giao hàng sớm hơn dự kiến, tôi cảm ơn tiki và shop nha"
157,Dress,185000,93,4.5,positive,,,,,,,,"Y như ảnh nhen, sp đẹp như mong đợi"
157,Dress,185000,93,4.5,positive,,,,,,,,Chân váy cực kì dễ thương.
157,Dress,185000,93,4.5,positive,,,,,,,,"váy đẹp, đúng mẫu"
157,Dress,185000,93,4.5,neutral,,,,,,,,Đúng hình
157,Dress,185000,93,4.5,positive,,,,,,,,Đẹp
157,Dress,185000,93,4.5,,,negative,,,,,,Sản phẩm không như mong đợi vải von cứng lớp lót bên trong qua nhỏ so với lớp von bên ngoài nhìn chung 3 lớp không cần xứng
157,Dress,185000,93,4.5,positive,,,,,,,,đẹp
157,Dress,185000,93,4.5,,,negative,,,,,,Ren mỏng dễ bị rách
157,Dress,185000,93,4.5,positive,,,,,,,,Dễ thương
157,Dress,185000,93,4.5,,,,neutral,,,,,Khá cưng!
158,Others,30999,48,5.0,neutral,,,,,,,,"Hàng đúng mẫu, miếng hơi nhỏ lần sau sẽ lấy kích thước to hơn"
159,Women's Shirt,173000,1,4.0,negative,,,,,,,,"Đường may không đẹp, áo nhăn"
160,Women's Shirt,95000,15,4.7,positive,,,,,neutral,,negative,"Sp ok lắm, chất liệu đẹp so với giá tiền, nhưng nói thật rộng quá, size M mà như XL,"
161,Women's Shirt,31000,74,4.8,positive,,,,,,,positive,"Đúng cái mình cần, vừa vặn, đẹp, giá cả hợp lý"
161,Women's Shirt,31000,74,4.8,,,,neutral,,,,,Ok
162,Women's Pants,139000,27,3.7,,,,neutral,,,,,tạm được
163,Women's Shirt,120000,9,4.0,positive,,neutral,,,,,,"Chất liệu vải hơi mỏng ,vải thì tạm ổn. kiểu áo thì dễ thương"
164,Women's Pants,229000,69,4.7,,,,neutral,,,,,Sản phẩm tốt
165,Women's Shirt,178000,197,4.5,positive,,positive,,,,,,"Áo đẹp, vải đẹp, nhưng hơi nhỏ 1 chút."
165,Women's Shirt,178000,197,4.5,positive,,positive,,,,,,"Áo đẹp nha, ren mịn!"
165,Women's Shirt,178000,197,4.5,positive,,,,,negative,,,"Đẹp, dễ mặc nhưng giá cao quá. Nếu giảm giá sẽ mua thêm"
165,Women's Shirt,178000,197,4.5,positive,,positive,,,,,,"áo đẹp, dày, sp như hình"
165,Women's Shirt,178000,197,4.5,positive,,,,,,,,sp đẹp
165,Women's Shirt,178000,197,4.5,positive,,,,,,,,Ao đúng quảng cáo - mặc đẹp - chuẩn
165,Women's Shirt,178000,197,4.5,positive,,positive,,,,,,"chất vải tốt, hàng đẹp, hình sao thì áo như vậy. mặc cũng rất đẹp"
165,Women's Shirt,178000,197,4.5,,,,,,,negative,," Áo mình đặt mua là mã hàng 08 C009 Thay vì báo hết thì shop lại giao cho mình mẫu khác không đúng sp đã mua, do mình nhận hàng vào giờ làm việc nên k kiểm tra hàng ngay lúc đó được, vì nghĩ tiki nên... Xem thêm"
165,Women's Shirt,178000,197,4.5,,,,neutral,,,positive,,"giao đung mẫu , chat luong ok"
165,Women's Shirt,178000,197,4.5,negative,,,,,negative,,,Không đẹp như hình. Áo nhăn. So với chất lượng thì giá cao.
165,Women's Shirt,178000,197,4.5,negative,positive,,,,,,,Giao hàng không giống hình HskxndklsmsksmmxmsNakxnkdlmsk
166,Women's Shirt,103000,28,4.6,positive,positive,,,positive,,,,"áo đẹp lắm ạ, shop đóng hàng rất kĩ, giao hàng nhanh..."
166,Women's Shirt,103000,28,4.6,positive,,,,,,,,Áo đẹp nha. Nhưng form siêu to khổng lồ luôn á
166,Women's Shirt,103000,28,4.6,,,,neutral,,,,,Nice.
166,Women's Shirt,103000,28,4.6,positive,,,,,,,,áo đẹp lắm ạ
166,Women's Shirt,103000,28,4.6,,,,neutral,,,,,Tuy không giống như mong đợi nhưng tôi rất thích
166,Women's Shirt,103000,28,4.6,,,,neutral,,,,,tốt
167,Women's Pants,144000,133,4.5,positive,,positive,,,,positive,," Má ơi cái shop làn ăn ko chê vào đâu được, đồ thì vừa đẹp vừa xịn, mua mấy lần rồi vẫn luôn tuyệt với như vậy. chất vải rất oke, thoải mái, không bị bí bách mà còn rất thoáng mát. Nhân viên tư vẫn size... Xem thêm"
167,Women's Pants,144000,133,4.5,,,positive,,,,,positive,Chất liệu cotton. Mặc vừa người. Sẽ mua ủng hộ thêm
167,Women's Pants,144000,133,4.5,neutral,,positive,,,,,,chất liệu quần lót mềm co giãn mình nhận hàng đúng y như hình cảm ơn shop nha
167,Women's Pants,144000,133,4.5,positive,,positive,,,positive,,," Mình quên chụp để review nhưng mình thật sự bất ngờ với giá tiền và chất lượng, nó rất đẹp, vải mềm dễ chịu, nó rẻ hơn rất nhiều so với giá trước đây mình mua, hy vọng săn nhiều flash sale để sắm thêm... Xem thêm"
167,Women's Pants,144000,133,4.5,positive,positive,,,,,positive,,"Được của ló. Shop giao hàng nhanh, tư vấn size kỹ, tư vấn dễ thương vui tính. Đồ đẹp, mỗi tội mình ko có nhiều tiền để mua kk. Lần tới sẽ ủng hộ shop tiếp. chúc shop thành công"
167,Women's Pants,144000,133,4.5,,,positive,,,,,,"Mua của Baw chỉ có ưng thôi, ko nhớ lần này lần thứ mấy mua ở Baw rồi. Quần mặc mát với thoải mái lắm ko bị hằn nên mami kêu mua cho lố nữa để mặc. Sẽ ủng hộ Baw dài dài"
167,Women's Pants,144000,133,4.5,positive,positive,positive,,positive,,positive,,"đẹp y hình, chất sờ đã tay lắm ạ, shop đóng gói cẩn thận, giao hàng siêu nhanh, chủ shop dễ thương chu đáo, chắc chắn sẽ quay lại ủng hộ shop nữa ????"
167,Women's Pants,144000,133,4.5,positive,positive,positive,,,,positive,,"Giao hàng nhanh, đặt hàng hôm trc hôm sau đã nhận đc rồi, che tên sp, chất voan và đường may rất đẹp, chồng mình rất thích ☺️??, đáng đồng tiền lắm"
167,Women's Pants,144000,133,4.5,positive,,,,,,,,"hàng đẹp, tốt, rất nên mua."
167,Women's Pants,144000,133,4.5,,,positive,,positive,,,,"bao gói cẩn thận, chất vải ok"
167,Women's Pants,144000,133,4.5,positive,,positive,,,positive,,,"Độ dài và chất vải rất ưng ý, mình m56, mặc vừa người, giá cả mềm mại, dễ mua, dễ mặc."
167,Women's Pants,144000,133,4.5,positive,,positive,,,,,,Chất mềm đẹp nên mua nhé.
167,Women's Pants,144000,133,4.5,neutral,,neutral,,,,,,"Form quần ok, nhưng vải hơi mỏng"
167,Women's Pants,144000,133,4.5,,,,,,,positive,,shop rat nhiet tinh voi khach hang. che ten san pham lai rat tế nhị. quay lai ủng hộ shop tiep tuc.
167,Women's Pants,144000,133,4.5,,positive,,,,,,,"Ngon, đặt hqa nay có luôn, shop giao nhanh, chuối k bị chát, mua nhiều lần đều hài lòng"
167,Women's Pants,144000,133,4.5,,,,,,neutral,,,Sản phẩm chất lượng phù hợp với giá tiền. Sẽ ủng hộ shop vào lần tới! Bestttt
167,Women's Pants,144000,133,4.5,positive,,positive,,,,,,Sp như hình Mềm mát mịn thấm hút tốt màu cũng đẹp Giặc máy k xuống màu
167,Women's Pants,144000,133,4.5,,negative,,,,neutral,positive,,"Chất lượng ok so với giá tiền, shop giao đủ, đúng hàng, nhưng giao hàng hơi lâu."
167,Women's Pants,144000,133,4.5,,positive,,,,,,,"Mua cho cháu, tui cũng không rõ. Giao nhanh."
167,Women's Pants,144000,133,4.5,positive,positive,positive,,,,,,"Chất lượng sản phẩm tuyệt vời, màu đẹp, vải mát, giao hàng nhanh"
167,Women's Pants,144000,133,4.5,,positive,,,,,,,"Mua hàng của shop mấy lần r, lần nào cũng ưng ý. Giao hàng thì siêu nhanh☺️"
167,Women's Pants,144000,133,4.5,neutral,positive,,,,,,,"Chất lượng hình ảnh giống hình , giao hàng nhanh sẽ ủng hộ shop tiếp"
167,Women's Pants,144000,133,4.5,,positive,,,positive,,,,Chất lượng sản pham tuyệt vời.giao hàng nhanh.đóng gói đẹp
167,Women's Pants,144000,133,4.5,,,positive,,,,,,"Quần lót xinh chất rất mát , không có gì để chê cả mình sẽ mua thêm"
167,Women's Pants,144000,133,4.5,neutral,,,,,,positive,,"Shop giao đủ hàng dù mình đặt linh tinh vụn vặt, hàng giống như ảnh"
167,Women's Pants,144000,133,4.5,,positive,,,positive,,,,Giao hàng siêu nhanh đóng gói cẩn thận. Đã mua 2 lần mặc cực thích.
167,Women's Pants,144000,133,4.5,,positive,positive,,,positive,,,"thời gian giao hàng nhanh, chất xịn lắm, săn đc giá hời, thanks shop"
167,Women's Pants,144000,133,4.5,,,,,,,positive,,"Shop giao hàng đầy đủ, che tên sản phẩm nữa, có tâm"
167,Women's Pants,144000,133,4.5,,,,neutral,,,,,Bt
167,Women's Pants,144000,133,4.5,,positive,,,,,,,giao hàng nhanh
167,Women's Pants,144000,133,4.5,,,negative,,,,,,"Mỏng ko ôm nên ai bụng to thì ko che được khuyết điểm, mặc tạm được"
167,Women's Pants,144000,133,4.5,,,,neutral,,neutral,,,5 cái thì 2 cái màu đen. 1 cái bé hơn mấy cái còn lại.  chất lượng phù hợp giá sale.
167,Women's Pants,144000,133,4.5,,,,neutral,,,,,Quần thì cũng được nhưng ghét cái giao hàng 5 cái thì 3 cái màu đen
167,Women's Pants,144000,133,4.5,,,,,,,,negative,Mjh mua 5 cái theo size mà bị chật đùi nên ko mặc dc
167,Women's Pants,144000,133,4.5,,,,neutral,,,,,Bình thường
167,Women's Pants,144000,133,4.5,,,negative,,,,,,quàn không co giãn như quang cao
167,Women's Pants,144000,133,4.5,,,neutral,,,,,,"Chất bình thường,mặc được"
167,Women's Pants,144000,133,4.5,,,,neutral,,,,,"Thông tin sp là Made in Vietnam, giao hàng China. Hic"
167,Women's Pants,144000,133,4.5,,,,,,,,negative,"size XL mà nhỏ quá , không đúng size"
167,Women's Pants,144000,133,4.5,positive,,negative,,,,,,Đẹp nhưng hơi mỏng.......
168,Dress,319000,1,3.0,,,,neutral,,,,,Đầm nên có lớp lót thì tốt hơn
169,Women's Shirt,80000,50,5.0,,positive,positive,,positive,,,,Chất liệu vải tốt kiểu dáng đẹp đóng gói kỹ sipper giao hàng nhanh vui vẻ chất lượng sản phẩm OK lấy đỡ hình khác vậy
169,Women's Shirt,80000,50,5.0,positive,,,,,,,,"nói chung tốt, may khá đẹp. măc đi chụp hình với áo dái đẹp"
169,Women's Shirt,80000,50,5.0,positive,,,,,,,,"Đường may chắc, bo lưng đẹp. độ dài vừa phải"
170,Women's Pants,109000,9,2.0,,,,,,,,negative,"Quần không co giãn, 47 kg size M ko kéo lên được. Chất cứng, chật"
171,Women's Pants,340000,157,4.3,,,,neutral,,,,,ok
171,Women's Pants,340000,157,4.3,neutral,,positive,,,,,,"rất hài lòng, sản phẩm giống như mô tả. thun lạnh, ren mềm mặc thoải máihàng chuẩn hãng , Thương hiệu Atunerhàng VN, giá cả hợp lý"
171,Women's Pants,340000,157,4.3,,,,neutral,,,,,"hài lòng, sản phẩm như mô tảsố lượng 5 chiếc, giá cả hợp lýưng ý. hộp cũng đẹpthank shop"
171,Women's Pants,340000,157,4.3,,,,,,,negative,," Hàng giao không đúng như quản cáo ,đưa hàng gồm nhiều loại ko giống nhau có 1quan cũ và bị rách ,sop bán hàng tệ *** khách lại còn thu phí giao nhanh .Mọi người đừng mua sop này .Mong tiki làm việc lại... Xem thêm"
171,Women's Pants,340000,157,4.3,,positive,positive,,,,positive,,"chất mát, mịn , giao hàng max nhanh, shop tư vấn nhiệt tình"
171,Women's Pants,340000,157,4.3,,,,neutral,,,negative,," Chất liệu như mô tả. Điểm trừ:  -1 Sao: Giao màu không đủ ( mình nhận 4 cái màu da,1 màu trắng, không có màu đen). -1 Sao: TIKI APP giỏ hàng và mục quản lý đơn hàng siêu bất tiện: Không hiện được size... Xem thêm"
171,Women's Pants,340000,157,4.3,,,,,,,negative,,"Tôi đặt mua 2 x combo 5 cái, nhưng khi kiểm tra lại thì thiếu 1 cái, shop chỉ giao 9 cái thôi"
171,Women's Pants,340000,157,4.3,,,,neutral,,positive,,,"Quần mặc ok, giá sale quá hời, 10₫ nhé"
171,Women's Pants,340000,157,4.3,negative,,,neutral,,neutral,,,tốt so với giá. màu hơi chán.
171,Women's Pants,340000,157,4.3,,positive,,,positive,,,,"sản phẩm đóng gói chắc chắn ,giao hàng nhanh giá thành thì khá rẻ, chất liệu mát"
171,Women's Pants,340000,157,4.3,,,negative,,,,,,"set 5 quần cũng mẫu nhưng chất vải lại không giống nhau, 2 cái mỏng, 2 cái giày vừa vừa, và 1 cái siêu giày"
171,Women's Pants,340000,157,4.3,,,positive,,,,,,"cực mát luôn, vải mềm mát"
